table_name,column_name,column_id,code_type,comments
ID_ENG_BOM_EXCEL_2,MARKING_NO,13,MARKING NO,마킹번호
ID_ENG_BOM_EXCEL_2,CHARGER,14,CHARGER,담당자
ID_ENG_BOM_EXCEL_2,COMMENTS,15,COMMENTS,설명
ID_ENG_BOM_EXCEL_2,REPLACE_ITEM_CODE,16,REPLACE ITEM CODE,대체품목코드
ID_ENG_BOM_EXCEL_2,TABLE_ID,17,TABLE ID,테이블ID
ID_ENG_BOM_EXCEL_2,REVISION,18,REVISION,Revision
ID_ENG_BOM_EXCEL_2,FEEDER_SHAFT,19,FEEDER SHAFT,축
ID_ENG_BOM_EXCEL_3,ITEM_CODE,1,ITEM CODE,품목코드
ID_ENG_BOM_EXCEL_3,LOCATION_INFOR,2,LOCATION INFOR,위치정보
ID_ENG_BOM_EXCEL_3,C,3,C,C
ID_ENG_BOM_EXCEL_3,D,4,D,
ID_ENG_BOM_EXCEL_3,E,5,E,
ID_ENG_BOM_EXCEL_3,F,6,F,F
ID_ENG_BOM_EXCEL_3,G,7,G,
ID_ENG_BOM_EXCEL_3,H,8,H,
ID_ENG_BOM_EXCEL_3,I,9,I,I
ID_ENG_BOM_EXCEL_3,J,10,J,
ID_ENG_BOM_EXCEL_3,K,11,K,
ID_ENG_BOM_EXCEL_3,L,12,L,L
ID_ENG_BOM_EXCEL_3,M,13,M,M
ID_ENG_BOM_EXCEL_3,N,14,N,N
ID_ENG_BOM_EXCEL_3,O,15,O,O
ID_ENG_BOM_EXCEL_3,P,16,P,P
ID_ENG_BOM_EXCEL_3,Q,17,Q,
ID_ENG_BOM_EXCEL_3,MODEL_NAME,18,MODEL NAME,모델명
ID_ENG_BOM_EXCEL_3,PCB_ITEM,19,PCB ITEM,T/B
ID_ENG_BOM_EXCEL_3,LINE_CODE,20,LINE CODE,라인명
ID_ENG_BOM_EXCEL_3,FEEDER_SHAFT,21,FEEDER SHAFT,축
ID_ENG_BOM_EXCEL_3,REVISION,22,REVISION,Revision
ID_ENG_BOM_EXCEL_ES,CUSTOMER_NAME,1,CUSTOMER NAME,
ID_ENG_BOM_EXCEL_ES,MODEL_NAME,2,MODEL NAME,
ID_ENG_BOM_EXCEL_ES,LEVEL_NO,3,LEVEL NO,
ID_ENG_BOM_EXCEL_ES,LEVEL_0,4,LEVEL 0,
ID_ENG_BOM_EXCEL_ES,LEVEL_1,5,LEVEL 1,
ID_ENG_BOM_EXCEL_ES,LEVEL_2,6,LEVEL 2,
ID_ENG_BOM_EXCEL_ES,LEVEL_3,7,LEVEL 3,
ID_ENG_BOM_EXCEL_ES,LEVEL_4,8,LEVEL 4,
ID_ENG_BOM_EXCEL_ES,LEVEL_5,9,LEVEL 5,
ID_ENG_BOM_EXCEL_ES,LEVEL_6,10,LEVEL 6,
ID_ENG_BOM_EXCEL_ES,PARENT_ITEM_CODE,11,PARENT ITEM CODE,
ID_ENG_BOM_EXCEL_ES,CHILD_ITEM_CODE,12,CHILD ITEM CODE,
ID_ENG_BOM_EXCEL_ES,ITEM_NAME,13,ITEM NAME,
ID_ENG_BOM_EXCEL_ES,REFERENCE,14,REFERENCE,
ID_ENG_BOM_EXCEL_ES,ITEM_SPEC,15,ITEM SPEC,
ID_ENG_BOM_EXCEL_ES,CUSTOMER_PART_NO,16,CUSTOMER PART NO,
ID_ENG_BOM_EXCEL_ES,MAKER,17,MAKER,
ID_ENG_BOM_EXCEL_ES,ITEM_UNIT_QTY,18,ITEM UNIT QTY,
ID_ENG_BOM_EXCEL_ES,PCB_ITEM,19,PCB ITEM,
ID_ENG_BOM_EXCEL_ES,FEEDER_NO,20,FEEDER NO,
ID_ENG_BOM_EXCEL_ES,MOUNTER_NO,21,MOUNTER NO,
ID_ENG_BOM_EXCEL_ES,MOQ,22,MOQ,
ID_ENG_BOM_EXCEL_ES,UNIT_PRICE,23,UNIT PRICE,
ID_ENG_BOM_EXCEL_ES,SUPPLIER_CODE,24,SUPPLIER CODE,
ID_ENG_BOM_EXCEL_ES,SUPPLIER_NAME,25,SUPPLIER NAME,
ID_ENG_BOM_EXCEL_ES,SET_ITEM_CODE,26,SET ITEM CODE,
ID_ENG_BOM_EXCEL_ES,BOM_WORK_NO,27,BOM WORK NO,
ID_ENG_BOM_EXCEL_ES,REVISION,28,REVISION,
ID_ENG_BOM_EXCEL_LG,NO,1,NO,번호
ID_ENG_BOM_EXCEL_LG,BOM_LEVEL,2,BOM LEVEL,BOM레벨
ID_ENG_BOM_EXCEL_LG,ITEM_TYPE,3,ITEM TYPE,폼목유형
ID_ENG_BOM_EXCEL_LG,PART_NO,4,PART NO,고객사품번
ID_ENG_BOM_EXCEL_LG,ITEM_DESC,5,ITEM DESC,Item Desc
ID_ENG_BOM_EXCEL_LG,ITEM_SPEC,6,ITEM SPEC,규격
ID_ENG_BOM_EXCEL_LG,REVISION,7,REVISION,Revision
ID_ENG_BOM_EXCEL_LG,SUPPLY_TYPE,8,SUPPLY TYPE,Supply Type
ID_ENG_BOM_EXCEL_LG,STATUS,9,STATUS,상태
ID_ENG_BOM_EXCEL_LG,COMPONENT_QTY,10,COMPONENT QTY,단위수량
ID_ENG_BOM_EXCEL_LG,UOM,11,UOM,Uom
ID_ENG_BOM_EXCEL_LG,EXPIRY_DATE,12,EXPIRY DATE,
ID_ENG_BOM_EXCEL_LG,END_DATE,13,END DATE,완료일자
ID_ENG_BOM_EXCEL_LG,SVC_CODE,14,SVC CODE,서비스코드
ID_ENG_BOM_EXCEL_LG,ECO_NO,15,ECO NO,설계변경번호
ID_ENG_BOM_EXCEL_LG,PARENT_PART_NO,16,PARENT PART NO,모품번
ID_ENG_BOM_EXCEL_LG,SUBSTITUTE_ITEM,17,SUBSTITUTE ITEM,
ID_ENG_BOM_EXCEL_LG,LOCATION_INFO,18,LOCATION INFO,로케이션정보
ID_ENG_BOM_EXCEL_LG,COMMENTS,19,COMMENTS,설명
ID_ENG_BOM_EXCEL_LG,SET_ITEM_CODE,20,SET ITEM CODE,최종품목코드
ID_ENG_BOM_EXCEL_LG,BOM_CREATE_YN,21,BOM CREATE YN,
ID_ENG_BOM_EXCEL_LG,CONFIRM_COMMENT,22,CONFIRM COMMENT,승인설명
ID_ENG_BOM_EXCEL_LG,SUBSTITUTE_FLAG,23,SUBSTITUTE FLAG,
ID_ENG_BOM_EXCEL_LG,EXTENDED_QTY,24,EXTENDED QTY,
ID_ENG_BOM_EXCEL_LG,SUBSTITUTE_ITEM_SPEC,25,SUBSTITUTE ITEM SPEC,
ID_ENG_BOM_EXCEL_LG,MODEL_NAME,26,MODEL NAME,
ID_ENG_BOM_EXCEL_LG,VENDOR_NAME,27,VENDOR NAME,
ID_ENG_BOM_EXCEL_LG,MSL_LEVEL,28,MSL LEVEL,
ID_ENG_BOM_EXCEL_LG,ITEM_CLASS,29,ITEM CLASS,
ID_ENG_BOM_EXCEL_LG,BOM_WORK_NO,30,BOM WORK NO,생성번호 (작업자가의 충돌방지)
ID_ENG_BOM_EXCEL_LG_CPR1,NO,1,NO,번호
ID_ENG_BOM_EXCEL_LG_CPR1,BOM_LEVEL,2,BOM LEVEL,BOM레벨
ID_ENG_BOM_EXCEL_LG_CPR1,ITEM_TYPE,3,ITEM TYPE,폼목유형
ID_ENG_BOM_EXCEL_LG_CPR1,PART_NO,4,PART NO,고객사품번
ID_ENG_BOM_EXCEL_LG_CPR1,ITEM_DESC,5,ITEM DESC,Item Desc
ID_ENG_BOM_EXCEL_LG_CPR1,ITEM_SPEC,6,ITEM SPEC,규격
ID_ENG_BOM_EXCEL_LG_CPR1,REVISION,7,REVISION,Revision
ID_ENG_BOM_EXCEL_LG_CPR1,SUPPLY_TYPE,8,SUPPLY TYPE,Supply Type
ID_ENG_BOM_EXCEL_LG_CPR1,STATUS,9,STATUS,상태
ID_ENG_BOM_EXCEL_LG_CPR1,COMPONENT_QTY,10,COMPONENT QTY,단위수량
ID_ENG_BOM_EXCEL_LG_CPR1,UOM,11,UOM,Uom
ID_ENG_BOM_EXCEL_LG_CPR1,EXPIRY_DATE,12,EXPIRY DATE,
ID_ENG_BOM_EXCEL_LG_CPR1,END_DATE,13,END DATE,완료일자
ID_ENG_BOM_EXCEL_LG_CPR1,SVC_CODE,14,SVC CODE,서비스코드
ID_ENG_BOM_EXCEL_LG_CPR1,ECO_NO,15,ECO NO,설계변경번호
ID_ENG_BOM_EXCEL_LG_CPR1,PARENT_PART_NO,16,PARENT PART NO,모품번
ID_ENG_BOM_EXCEL_LG_CPR1,SUBSTITUTE_ITEM,17,SUBSTITUTE ITEM,
ID_ENG_BOM_EXCEL_LG_CPR1,LOCATION_INFO,18,LOCATION INFO,로케이션정보
ID_ENG_BOM_EXCEL_LG_CPR1,COMMENTS,19,COMMENTS,설명
ID_ENG_BOM_EXCEL_LG_CPR1,SET_ITEM_CODE,20,SET ITEM CODE,최종품목코드
ID_ENG_BOM_EXCEL_LG_CPR1,BOM_CREATE_YN,21,BOM CREATE YN,
ID_ENG_BOM_EXCEL_LG_CPR1,CONFIRM_COMMENT,22,CONFIRM COMMENT,승인설명
ID_ENG_BOM_EXCEL_LG_CPR2,NO,1,NO,번호
ID_ENG_BOM_EXCEL_LG_CPR2,BOM_LEVEL,2,BOM LEVEL,BOM레벨
ID_ENG_BOM_EXCEL_LG_CPR2,ITEM_TYPE,3,ITEM TYPE,폼목유형
ID_ENG_BOM_EXCEL_LG_CPR2,PART_NO,4,PART NO,고객사품번
ID_ENG_BOM_EXCEL_LG_CPR2,ITEM_DESC,5,ITEM DESC,Item Desc
ID_ENG_BOM_EXCEL_LG_CPR2,ITEM_SPEC,6,ITEM SPEC,규격
ID_ENG_BOM_EXCEL_LG_CPR2,REVISION,7,REVISION,Revision
ID_ENG_BOM_EXCEL_LG_CPR2,SUPPLY_TYPE,8,SUPPLY TYPE,Supply Type
ID_ENG_BOM_EXCEL_LG_CPR2,STATUS,9,STATUS,상태
ID_ENG_BOM_EXCEL_LG_CPR2,COMPONENT_QTY,10,COMPONENT QTY,단위수량
ID_ENG_BOM_EXCEL_LG_CPR2,UOM,11,UOM,Uom
ID_ENG_BOM_EXCEL_LG_CPR2,EXPIRY_DATE,12,EXPIRY DATE,
ID_ENG_BOM_EXCEL_LG_CPR2,END_DATE,13,END DATE,완료일자
ID_ENG_BOM_EXCEL_LG_CPR2,SVC_CODE,14,SVC CODE,서비스코드
ID_ENG_BOM_EXCEL_LG_CPR2,ECO_NO,15,ECO NO,설계변경번호
ID_ENG_BOM_EXCEL_LG_CPR2,PARENT_PART_NO,16,PARENT PART NO,모품번
ID_ENG_BOM_EXCEL_LG_CPR2,SUBSTITUTE_ITEM,17,SUBSTITUTE ITEM,
ID_ENG_BOM_EXCEL_LG_CPR2,LOCATION_INFO,18,LOCATION INFO,로케이션정보
ID_ENG_BOM_EXCEL_LG_CPR2,COMMENTS,19,COMMENTS,설명
ID_ENG_BOM_EXCEL_LG_CPR2,SET_ITEM_CODE,20,SET ITEM CODE,최종품목코드
ID_ENG_BOM_EXCEL_LG_CPR2,BOM_CREATE_YN,21,BOM CREATE YN,
ID_ENG_BOM_EXCEL_LG_CPR2,CONFIRM_COMMENT,22,CONFIRM COMMENT,승인설명
ID_ENG_BOM_IMPORT,LVL,1,LVL,레벨
ID_ENG_BOM_IMPORT,PARTS_CODE,2,PARTS CODE,
ID_ENG_BOM_IMPORT,DESIGN_LOC,3,DESIGN LOC,
ID_ENG_BOM_IMPORT,CONFIGURATION_CODE,4,CONFIGURATION CODE,
ID_ENG_BOM_IMPORT,PROCESS_TYPE,5,PROCESS TYPE,처리유형
ID_ENG_BOM_IMPORT,QUANTITY,6,QUANTITY,QUANTITY
ID_ENG_BOM_IMPORT,PARTS_DESCRIPTION,7,PARTS DESCRIPTION,
ID_ENG_BOM_IMPORT,SPEC,8,SPEC,Spec
ID_ENG_BOM_IMPORT,UNIT,9,UNIT,단위
ID_ENG_BOM_IMPORT,DESIGN_COST,10,DESIGN COST,
ID_ENG_BOM_IMPORT,FIXED_OR_NOT,11,FIXED OR NOT,
ID_ENG_BOM_IMPORT,EXTERN_INTERN,12,EXTERN INTERN,
ID_ENG_BOM_IMPORT,DESIGNER,13,DESIGNER,
ID_ENG_BOM_IMPORT,RESISTER_DATE,14,RESISTER DATE,
ID_ENG_BOM_IMPORT,CHANGE_DATE,15,CHANGE DATE,릴변경일자
ID_ENG_BOM_IMPORT,ALTERNATE_MATERIAL,16,ALTERNATE MATERIAL,
ID_ENG_BOM_IMPORT,EC_RUN_DATE,17,EC RUN DATE,
ID_ENG_BOM_IMPORT,APPLY_DATE,18,APPLY DATE,적용일자
ID_ENG_BOM_IMPORT,ECR_NO,19,ECR NO,
ID_ENG_BOM_IMPORT,CHANGE_TYPE,20,CHANGE TYPE,
ID_ENG_BOM_IMPORT,REASON_FOR_CHANGE,21,REASON FOR CHANGE,
ID_ENG_BOM_IMPORT,PURCHASE_TYPE,22,PURCHASE TYPE,
ID_ENG_BOM_IMPORT,MATERIAL_TYPE1,23,MATERIAL TYPE1,
ID_ENG_BOM_IMPORT,PHANTOM_CODE,24,PHANTOM CODE,Phantom Code
ID_ENG_BOM_IMPORT,APPLY_GRADE,25,APPLY GRADE,
ID_ENG_BOM_IMPORT,INVENTORY_TYPE,26,INVENTORY TYPE,재고유형
ID_ENG_BOM_IMPORT,SPEC2,27,SPEC2,
ID_ENG_BOM_IMPORT,SPEC3,28,SPEC3,
ID_ENG_BOM_IMPORT,SPEC4,29,SPEC4,
ID_ENG_BOM_IMPORT,SPEC5,30,SPEC5,
ID_ENG_BOM_IMPORT,COMPONENT_SCRAP,31,COMPONENT SCRAP,
ID_ENG_BOM_IMPORT,DOMESTIC_COST,32,DOMESTIC COST,
ID_ENG_BOM_IMPORT,CURRENCY_UNIT,33,CURRENCY UNIT,
ID_ENG_BOM_IMPORT,LEAD_TIME,34,LEAD TIME,
ID_ENG_BOM_IMPORT,CONFIRM_RETRANSFER,35,CONFIRM RETRANSFER,
ID_ENG_BOM_IMPORT,PARTS_TYPE,36,PARTS TYPE,
ID_ENG_BOM_IMPORT,SERVICE,37,SERVICE,서비스
ID_ENG_BOM_IMPORT,MATERIAL_TYPE,38,MATERIAL TYPE,자재유형
ID_ENG_BOM_IMPORT,COMPANY_PART_NAME,39,COMPANY PART NAME,
ID_ENG_BOM_IMPORT,MATERIAL_COST,40,MATERIAL COST,자재비
ID_ENG_BOM_IMPORT,SPECIAL_PROCUREMENT,41,SPECIAL PROCUREMENT,
ID_ENG_BOM_IMPORT,ETC1,42,ETC1,
ID_ENG_BOM_IMPORT,ETC2,43,ETC2,
ID_ENG_BOM_IMPORT,ETC3,44,ETC3,
ID_ENG_BOM_IMPORT,ETC4,45,ETC4,
ID_ENG_BOM_IMPORT,ETC5,46,ETC5,
ID_ENG_BOM_IMPORT,CATEGORY_NO,47,CATEGORY NO,
ID_ENG_BOM_IMPORT,VENDOR,48,VENDOR,Vendor
ID_ENG_BOM_IMPORT,PURCHASING_GROUP,49,PURCHASING GROUP,
ID_ENG_BOM_IMPORT,MAKER_CODE,50,MAKER CODE,
ID_ENG_BOM_IMPORT,NECESSITY_OF_EHMS_APP,51,NECESSITY OF EHMS APP,
ID_ENG_BOM_IMPORT,STATUS_OF_EHMS_APP,52,STATUS OF EHMS APP,
ID_ENG_BOM_IMPORT,STANDARD_STATUS,53,STANDARD STATUS,
ID_ENG_BOM_IMPORT,PURCHASE_OR_NOT,54,PURCHASE OR NOT,
ID_ENG_BOM_IMPORT,ACTIVE_MODEL_COUNT,55,ACTIVE MODEL COUNT,
ID_ENG_BOM_IMPORT,PLANNED_MODEL_COUNT,56,PLANNED MODEL COUNT,
ID_ENG_BOM_IMPORT,ITEM_TYPE_COMPLETED_OR_NOT,57,ITEM TYPE COMPLETED OR NOT,
ID_ENG_BOM_IMPORT,CR,58,CR,
ID_ENG_BOM_LOOP_CHECK,PARENT_ITEM_CODE,1,PARENT ITEM CODE,모부품코드
ID_ENG_BOM_LOOP_CHECK,CHILD_ITEM_CODE,2,CHILD ITEM CODE,자부품코드
ID_ENG_BOM_LOOP_CHECK,ORGANIZATION_ID,3,ORGANIZATION ID,조직ID
ID_ENG_BOM_LOOP_CHECK,LEVEL_CHECK,4,LEVEL CHECK,
ID_ENG_BOM_MATERIAL_COST,PLAN_YYYYMM,1,PLAN YYYYMM,년월
ID_ENG_BOM_MATERIAL_COST,ITEM_CODE,2,ITEM CODE,품목코드
ID_ENG_BOM_MATERIAL_COST,PARENT_ITEM_CODE,3,PARENT ITEM CODE,모부품코드
ID_ENG_BOM_MATERIAL_COST,CHILD_ITEM_CODE,4,CHILD ITEM CODE,자부품코드
ID_ENG_BOM_MATERIAL_COST,LINE_TYPE,5,LINE TYPE,구입유형
ID_ENG_BOM_MATERIAL_COST,ORGANIZATION_ID,6,ORGANIZATION ID,조직ID
ID_ENG_BOM_MATERIAL_COST,MODEL_UNIT_QTY,7,MODEL UNIT QTY,모델단위수량
ID_ENG_BOM_MATERIAL_COST,UNIT_PRICE,8,UNIT PRICE,단가
ID_ENG_BOM_MATERIAL_COST,AVG_PRICE,9,AVG PRICE,평균단가
ID_ENG_BOM_MATERIAL_COST,CURRENCY,10,CURRENCY,통화
ID_ENG_BOM_MATERIAL_COST,EXCHANGE_RATE,11,EXCHANGE RATE,환율
ID_ENG_BOM_MATERIAL_COST,AVG_MATERIAL_COST_AMT,12,AVG MATERIAL COST AMT,평균가재료비
ID_ENG_BOM_MATERIAL_COST,UNIT_MATERIAL_COST_AMT,13,UNIT MATERIAL COST AMT,구매가재료비
ID_ENG_BOM_MATERIAL_COST,ENTER_BY,14,ENTER BY,등록자
ID_ENG_BOM_MATERIAL_COST,ENTER_DATE,15,ENTER DATE,등록일자
ID_ENG_BOM_MATERIAL_COST,LAST_MODIFY_BY,16,LAST MODIFY BY,최종수정자
ID_ENG_BOM_MATERIAL_COST,LAST_MODIFY_DATE,17,LAST MODIFY DATE,최종수정일자
ID_ENG_BOM_SMT,PARENT_ITEM_CODE,1,PARENT ITEM CODE,모부품코드
ID_ENG_BOM_SMT,CHILD_ITEM_CODE,2,CHILD ITEM CODE,자부품코드
ID_ENG_BOM_SMT,BOM_LEVEL,3,BOM LEVEL,BOM레벨
ID_ENG_BOM_SMT,DATESET,4,DATESET,시작일자
ID_ENG_BOM_SMT,DATEEND,5,DATEEND,종료일자
ID_ENG_BOM_SMT,LOCATION_CODE,6,LOCATION CODE,로케이션(위치)
ID_ENG_BOM_SMT,ORGANIZATION_ID,7,ORGANIZATION ID,조직ID
ID_ENG_BOM_SMT,SORT_SEQUENCE,8,SORT SEQUENCE,정렬순번
ID_ENG_BOM_SMT,ITEM_UNIT_QTY,9,ITEM UNIT QTY,단위수량
ID_ENG_BOM_SMT,WORKSTAGE_CODE,10,WORKSTAGE CODE,공정명
ID_ENG_BOM_SMT,BOM_WORK_NO,11,BOM WORK NO,BOM작업번호
ID_ENG_BOM_SMT,ITEM_TYPE,12,ITEM TYPE,폼목유형
ID_ENG_BOM_SMT,LINE_TYPE,13,LINE TYPE,구입유형
ID_ENG_BOM_SMT,ENTER_BY,14,ENTER BY,등록자
ID_ENG_BOM_SMT,ENTER_DATE,15,ENTER DATE,등록일자
ID_ENG_BOM_SMT,LAST_MODIFY_BY,16,LAST MODIFY BY,최종수정자
ID_ENG_BOM_SMT,LAST_MODIFY_DATE,17,LAST MODIFY DATE,최종수정일자
ID_ENG_BOM_SMT,LOCATION_INFO,18,LOCATION INFO,로케이션정보
ID_ENG_BOM_SMT,LINE_CODE,19,LINE CODE,라인명
ID_ENG_BOM_SMT,MACHINE,20,MACHINE,설비
ID_ENG_BOM_SMT,LOSS_RATE,21,LOSS RATE,로스율
ID_ENG_BOM_SMT,SCRAP_RATE,22,SCRAP RATE,스크렙율
ID_ENG_BOM_SMT,ASSY_EXPLOSION_YN,23,ASSY EXPLOSION YN,반제품전개유무
ID_ENG_BOM_SMT,ITEM_UNIT_QTY_EXT,24,ITEM UNIT QTY EXT,단위수량(기타)
ID_ENG_BOM_SMT,LOCATION_CODE_ORG,25,LOCATION CODE ORG,
ID_ENG_BOM_SMT,VERSION,26,VERSION,버젼
ID_ENG_BOM_SMT,PCB_ITEM,27,PCB ITEM,T/B
ID_ENG_BOM_SMT,MARKING_NO,28,MARKING NO,마킹번호
ID_ENG_BOM_SMT,COMMENTS,29,COMMENTS,설명
ID_ENG_BOM_SMT,TABLE_ID,30,TABLE ID,테이블ID
ID_ENG_BOM_SMT,FEEDER_TYPE,31,FEEDER TYPE,Feeder Type
ID_ENG_BOM_SMT,LOCATION_CODE_LAST,32,LOCATION CODE LAST,
ID_ENG_BOM_SMT,REVISION,33,REVISION,Revision
ID_ENG_BOM_SMT,FEEDER_SHAFT,34,FEEDER SHAFT,축
ID_ENG_BOM_SMT,FEEDER_SHAFT_STATUS,35,FEEDER SHAFT STATUS,Feeder Shaft Status
ID_ENG_BOM_SMT,ITEM_BARCODE,36,ITEM BARCODE,품목바코드
ID_ENG_BOM_SMT,MASTER_MODEL_NAME,37,MASTER MODEL NAME,대표모델명
ID_ENG_BOM_SMT,MODEL_NAME,38,MODEL NAME,모델명
ID_ENG_BOM_SMT,SMT_MODEL_NAME,39,SMT MODEL NAME,SMT 모델명
ID_ENG_BOM_SMT_BACKUP,PARENT_ITEM_CODE,1,PARENT ITEM CODE,모부품코드
ID_ENG_BOM_SMT_BACKUP,CHILD_ITEM_CODE,2,CHILD ITEM CODE,자부품코드
ID_ENG_BOM_SMT_BACKUP,BOM_LEVEL,3,BOM LEVEL,BOM레벨
ID_ENG_BOM_SMT_BACKUP,DATESET,4,DATESET,시작일자
ID_ENG_BOM_SMT_BACKUP,DATEEND,5,DATEEND,종료일자
ID_ENG_BOM_SMT_BACKUP,LOCATION_CODE,6,LOCATION CODE,로케이션(위치)
ID_ENG_BOM_SMT_BACKUP,ORGANIZATION_ID,7,ORGANIZATION ID,조직ID
ID_ENG_BOM_SMT_BACKUP,SORT_SEQUENCE,8,SORT SEQUENCE,정렬순번
ID_ENG_BOM_SMT_BACKUP,ITEM_UNIT_QTY,9,ITEM UNIT QTY,단위수량
ID_ENG_BOM_SMT_BACKUP,WORKSTAGE_CODE,10,WORKSTAGE CODE,공정명
ID_ENG_BOM_SMT_BACKUP,BOM_WORK_NO,11,BOM WORK NO,BOM작업번호
ID_ENG_BOM_SMT_BACKUP,ITEM_TYPE,12,ITEM TYPE,폼목유형
ID_ENG_BOM_SMT_BACKUP,LINE_TYPE,13,LINE TYPE,구입유형
ID_ENG_BOM_SMT_BACKUP,ENTER_BY,14,ENTER BY,등록자
ID_ENG_BOM_SMT_BACKUP,ENTER_DATE,15,ENTER DATE,등록일자
ID_ENG_BOM_SMT_BACKUP,LAST_MODIFY_BY,16,LAST MODIFY BY,최종수정자
ID_ENG_BOM_SMT_BACKUP,LAST_MODIFY_DATE,17,LAST MODIFY DATE,최종수정일자
ID_ENG_BOM_SMT_BACKUP,LOCATION_INFO,18,LOCATION INFO,로케이션정보
ID_ENG_BOM_SMT_BACKUP,LINE_CODE,19,LINE CODE,라인명
ID_ENG_BOM_SMT_BACKUP,MACHINE,20,MACHINE,설비
ID_ENG_BOM_SMT_BACKUP,LOSS_RATE,21,LOSS RATE,로스율
ID_ENG_BOM_SMT_BACKUP,SCRAP_RATE,22,SCRAP RATE,스크렙율
ID_ENG_BOM_SMT_BACKUP,ASSY_EXPLOSION_YN,23,ASSY EXPLOSION YN,반제품전개유무
ID_ENG_BOM_SMT_BACKUP,ITEM_UNIT_QTY_EXT,24,ITEM UNIT QTY EXT,단위수량(기타)
ID_ENG_BOM_SMT_BACKUP,LOCATION_CODE_ORG,25,LOCATION CODE ORG,
ID_ENG_BOM_SMT_BACKUP,VERSION,26,VERSION,버젼
ID_ENG_BOM_SMT_BACKUP,PCB_ITEM,27,PCB ITEM,T/B
ID_ENG_BOM_SMT_BACKUP,MARKING_NO,28,MARKING NO,마킹번호
ID_ENG_BOM_SMT_BACKUP,COMMENTS,29,COMMENTS,설명
ID_ENG_BOM_SMT_BACKUP,TABLE_ID,30,TABLE ID,테이블ID
ID_ENG_BOM_SMT_BACKUP,FEEDER_TYPE,31,FEEDER TYPE,Feeder Type
ID_ENG_BOM_SMT_BACKUP,LOCATION_CODE_LAST,32,LOCATION CODE LAST,
ID_ENG_BOM_SMT_BACKUP,REVISION,33,REVISION,Revision
ID_ENG_BOM_SMT_BACKUP,FEEDER_SHAFT_STATUS,34,FEEDER SHAFT STATUS,Feeder Shaft Status
ID_ENG_BOM_SMT_BACKUP,ITEM_BARCODE,35,ITEM BARCODE,품목바코드
ID_ENG_BOM_SMT_BACKUP,FEEDER_SHAFT,36,FEEDER SHAFT,축
ID_ENG_BOM_SMT_BACKUP,MASTER_MODEL_NAME,37,MASTER MODEL NAME,대표모델명
ID_ENG_BOM_SMT_BACKUP,MODEL_NAME,38,MODEL NAME,모델명
ID_ENG_BOM_SMT_BAK,PARENT_ITEM_CODE,1,PARENT ITEM CODE,모부품코드
ID_ENG_BOM_SMT_BAK,CHILD_ITEM_CODE,2,CHILD ITEM CODE,자부품코드
ID_ENG_BOM_SMT_BAK,BOM_LEVEL,3,BOM LEVEL,BOM레벨
ID_ENG_BOM_SMT_BAK,DATESET,4,DATESET,시작일자
ID_ENG_BOM_SMT_BAK,DATEEND,5,DATEEND,종료일자
ID_ENG_BOM_SMT_BAK,LOCATION_CODE,6,LOCATION CODE,로케이션(위치)
ID_ENG_BOM_SMT_BAK,ORGANIZATION_ID,7,ORGANIZATION ID,조직ID
ID_ENG_BOM_SMT_BAK,SORT_SEQUENCE,8,SORT SEQUENCE,정렬순번
ID_ENG_BOM_SMT_BAK,ITEM_UNIT_QTY,9,ITEM UNIT QTY,단위수량
ID_ENG_BOM_SMT_BAK,WORKSTAGE_CODE,10,WORKSTAGE CODE,공정명
ID_ENG_BOM_SMT_BAK,BOM_WORK_NO,11,BOM WORK NO,BOM작업번호
ID_ENG_BOM_SMT_BAK,ITEM_TYPE,12,ITEM TYPE,폼목유형
ID_ENG_BOM_SMT_BAK,LINE_TYPE,13,LINE TYPE,구입유형
ID_ENG_BOM_SMT_BAK,ENTER_BY,14,ENTER BY,등록자
ID_ENG_BOM_SMT_BAK,ENTER_DATE,15,ENTER DATE,등록일자
ID_ENG_BOM_SMT_BAK,LAST_MODIFY_BY,16,LAST MODIFY BY,최종수정자
ID_ENG_BOM_SMT_BAK,LAST_MODIFY_DATE,17,LAST MODIFY DATE,최종수정일자
ID_ENG_BOM_SMT_BAK,LOCATION_INFO,18,LOCATION INFO,로케이션정보
ID_ENG_BOM_SMT_BAK,LINE_CODE,19,LINE CODE,라인명
ID_ENG_BOM_SMT_BAK,MACHINE,20,MACHINE,설비
ID_ENG_BOM_SMT_BAK,LOSS_RATE,21,LOSS RATE,로스율
ID_ENG_BOM_SMT_BAK,SCRAP_RATE,22,SCRAP RATE,스크렙율
ID_ENG_BOM_SMT_BAK,ASSY_EXPLOSION_YN,23,ASSY EXPLOSION YN,반제품전개유무
ID_ENG_BOM_SMT_BAK,ITEM_UNIT_QTY_EXT,24,ITEM UNIT QTY EXT,단위수량(기타)
ID_ENG_BOM_SMT_BAK,LOCATION_CODE_ORG,25,LOCATION CODE ORG,
ID_ENG_BOM_SMT_BAK,VERSION,26,VERSION,버젼
ID_ENG_BOM_SMT_BAK,PCB_ITEM,27,PCB ITEM,T/B
ID_ENG_BOM_SMT_BAK,MARKING_NO,28,MARKING NO,마킹번호
ID_ENG_BOM_SMT_BAK,COMMENTS,29,COMMENTS,설명
ID_ENG_BOM_SMT_BAK,TABLE_ID,30,TABLE ID,테이블ID
ID_ENG_BOM_SMT_BAK,FEEDER_TYPE,31,FEEDER TYPE,Feeder Type
