BCD,Date,Model_P/N,Inch,Publish_Count,P/G,P/Line,SMT,Develop_Model,LOT_Number,BCR_Reading_Check
4245BGDBF6D2496,2017Y06M07D02H51m01s,6871L-4245B,32,500,B,D,D,N,2,N
4245BGDBF6D2497,2017Y06M07D02H51m01s,6871L-4245B,32,500,B,D,D,N,2,N
4245BGDBF6D2498,2017Y06M07D02H51m02s,6871L-4245B,32,500,B,D,D,N,2,N
4245BGDBF6D2499,2017Y06M07D02H51m02s,6871L-4245B,32,500,B,D,D,N,2,N
4245BGDBF6D2500,2017Y06M07D02H51m02s,6871L-4245B,32,500,B,D,D,N,2,N
4245BGDBF6D3001,2017Y06M07D02H51m44s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3002,2017Y06M07D02H51m44s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3003,2017Y06M07D02H51m44s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3004,2017Y06M07D02H51m44s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3005,2017Y06M07D02H51m44s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3006,2017Y06M07D02H51m44s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3007,2017Y06M07D02H51m45s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3008,2017Y06M07D02H51m45s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3009,2017Y06M07D02H51m45s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3010,2017Y06M07D02H51m45s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3011,2017Y06M07D02H51m45s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3012,2017Y06M07D02H51m45s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3013,2017Y06M07D02H51m46s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3014,2017Y06M07D02H51m46s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3015,2017Y06M07D02H51m46s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3016,2017Y06M07D02H51m46s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3017,2017Y06M07D02H51m46s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3018,2017Y06M07D02H51m46s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3019,2017Y06M07D02H51m47s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3020,2017Y06M07D02H51m47s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3021,2017Y06M07D02H51m47s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3022,2017Y06M07D02H51m47s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3023,2017Y06M07D02H51m47s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3024,2017Y06M07D02H51m47s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3025,2017Y06M07D02H51m48s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3026,2017Y06M07D02H51m48s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3027,2017Y06M07D02H51m48s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3028,2017Y06M07D02H51m48s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3029,2017Y06M07D02H51m48s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3030,2017Y06M07D02H51m48s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3031,2017Y06M07D02H51m49s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3032,2017Y06M07D02H51m49s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3033,2017Y06M07D02H51m49s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3034,2017Y06M07D02H51m49s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3035,2017Y06M07D02H51m49s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3036,2017Y06M07D02H51m50s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3037,2017Y06M07D02H51m50s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3038,2017Y06M07D02H51m50s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3039,2017Y06M07D02H51m50s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3040,2017Y06M07D02H51m50s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3041,2017Y06M07D02H51m50s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3042,2017Y06M07D02H51m51s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3043,2017Y06M07D02H51m51s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3044,2017Y06M07D02H51m51s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3045,2017Y06M07D02H51m51s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3046,2017Y06M07D02H51m51s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3047,2017Y06M07D02H51m51s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3048,2017Y06M07D02H51m52s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3049,2017Y06M07D02H51m52s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3050,2017Y06M07D02H51m52s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3051,2017Y06M07D02H51m52s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3052,2017Y06M07D02H51m52s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3053,2017Y06M07D02H51m52s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3054,2017Y06M07D02H51m53s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3055,2017Y06M07D02H51m53s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3056,2017Y06M07D02H51m53s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3057,2017Y06M07D02H51m53s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3058,2017Y06M07D02H51m53s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3059,2017Y06M07D02H51m53s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3060,2017Y06M07D02H51m54s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3061,2017Y06M07D02H51m54s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3062,2017Y06M07D02H51m54s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3063,2017Y06M07D02H51m54s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3064,2017Y06M07D02H51m54s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3065,2017Y06M07D02H51m55s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3066,2017Y06M07D02H51m55s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3067,2017Y06M07D02H51m55s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3068,2017Y06M07D02H51m55s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3069,2017Y06M07D02H51m55s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3070,2017Y06M07D02H51m55s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3071,2017Y06M07D02H51m56s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3072,2017Y06M07D02H51m56s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3073,2017Y06M07D02H51m56s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3074,2017Y06M07D02H51m56s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3075,2017Y06M07D02H51m56s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3076,2017Y06M07D02H51m56s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3077,2017Y06M07D02H51m57s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3078,2017Y06M07D02H51m57s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3079,2017Y06M07D02H51m57s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3080,2017Y06M07D02H51m57s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3081,2017Y06M07D02H51m57s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3082,2017Y06M07D02H51m57s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3083,2017Y06M07D02H51m58s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3084,2017Y06M07D02H51m58s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3085,2017Y06M07D02H51m58s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3086,2017Y06M07D02H51m58s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3087,2017Y06M07D02H51m58s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3088,2017Y06M07D02H51m58s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3089,2017Y06M07D02H51m59s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3090,2017Y06M07D02H51m59s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3091,2017Y06M07D02H51m59s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3092,2017Y06M07D02H51m59s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3093,2017Y06M07D02H51m59s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3094,2017Y06M07D02H51m59s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3095,2017Y06M07D02H52m00s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3096,2017Y06M07D02H52m00s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3097,2017Y06M07D02H52m00s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3098,2017Y06M07D02H52m00s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3099,2017Y06M07D02H52m00s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3100,2017Y06M07D02H52m01s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3101,2017Y06M07D02H52m01s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3102,2017Y06M07D02H52m01s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3103,2017Y06M07D02H52m01s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3104,2017Y06M07D02H52m01s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3105,2017Y06M07D02H52m01s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3106,2017Y06M07D02H52m02s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3107,2017Y06M07D02H52m02s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3108,2017Y06M07D02H52m02s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3109,2017Y06M07D02H52m02s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3110,2017Y06M07D02H52m02s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3111,2017Y06M07D02H52m02s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3112,2017Y06M07D02H52m03s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3113,2017Y06M07D02H52m03s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3114,2017Y06M07D02H52m03s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3115,2017Y06M07D02H52m03s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3116,2017Y06M07D02H52m03s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3117,2017Y06M07D02H52m03s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3118,2017Y06M07D02H52m04s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3119,2017Y06M07D02H52m04s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3120,2017Y06M07D02H52m04s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3121,2017Y06M07D02H52m04s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3122,2017Y06M07D02H52m04s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3123,2017Y06M07D02H52m04s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3124,2017Y06M07D02H52m05s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3125,2017Y06M07D02H52m05s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3126,2017Y06M07D02H52m05s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3127,2017Y06M07D02H52m05s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3128,2017Y06M07D02H52m05s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3129,2017Y06M07D02H52m05s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3130,2017Y06M07D02H52m06s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3131,2017Y06M07D02H52m06s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3132,2017Y06M07D02H52m06s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3133,2017Y06M07D02H52m06s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3134,2017Y06M07D02H52m06s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3135,2017Y06M07D02H52m07s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3136,2017Y06M07D02H52m07s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3137,2017Y06M07D02H52m07s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3138,2017Y06M07D02H52m07s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3139,2017Y06M07D02H52m07s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3140,2017Y06M07D02H52m07s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3141,2017Y06M07D02H52m08s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3142,2017Y06M07D02H52m08s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3143,2017Y06M07D02H52m08s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3144,2017Y06M07D02H52m08s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3145,2017Y06M07D02H52m08s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3146,2017Y06M07D02H52m08s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3147,2017Y06M07D02H52m09s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3148,2017Y06M07D02H52m09s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3149,2017Y06M07D02H52m09s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3150,2017Y06M07D02H52m09s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3151,2017Y06M07D02H52m09s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3152,2017Y06M07D02H52m09s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3153,2017Y06M07D02H52m10s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3154,2017Y06M07D02H52m10s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3155,2017Y06M07D02H52m10s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3156,2017Y06M07D02H52m10s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3157,2017Y06M07D02H52m10s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3158,2017Y06M07D02H52m10s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3159,2017Y06M07D02H52m11s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3160,2017Y06M07D02H52m11s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3161,2017Y06M07D02H52m11s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3162,2017Y06M07D02H52m11s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3163,2017Y06M07D02H52m11s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3164,2017Y06M07D02H52m11s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3165,2017Y06M07D02H52m12s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3166,2017Y06M07D02H52m12s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3167,2017Y06M07D02H52m12s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3168,2017Y06M07D02H52m12s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3169,2017Y06M07D02H52m12s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3170,2017Y06M07D02H52m13s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3171,2017Y06M07D02H52m13s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3172,2017Y06M07D02H52m13s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3173,2017Y06M07D02H52m13s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3174,2017Y06M07D02H52m13s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3175,2017Y06M07D02H52m13s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3176,2017Y06M07D02H52m14s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3177,2017Y06M07D02H52m14s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3178,2017Y06M07D02H52m14s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3179,2017Y06M07D02H52m14s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3180,2017Y06M07D02H52m14s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3181,2017Y06M07D02H52m14s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3182,2017Y06M07D02H52m15s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3183,2017Y06M07D02H52m15s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3184,2017Y06M07D02H52m15s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3185,2017Y06M07D02H52m15s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3186,2017Y06M07D02H52m15s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3187,2017Y06M07D02H52m15s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3188,2017Y06M07D02H52m16s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3189,2017Y06M07D02H52m16s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3190,2017Y06M07D02H52m16s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3191,2017Y06M07D02H52m16s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3192,2017Y06M07D02H52m16s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3193,2017Y06M07D02H52m16s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3194,2017Y06M07D02H52m17s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3195,2017Y06M07D02H52m17s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3196,2017Y06M07D02H52m17s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3197,2017Y06M07D02H52m17s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3198,2017Y06M07D02H52m17s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3199,2017Y06M07D02H52m17s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3200,2017Y06M07D02H52m18s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3201,2017Y06M07D02H52m18s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3202,2017Y06M07D02H52m18s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3203,2017Y06M07D02H52m18s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3204,2017Y06M07D02H52m18s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3205,2017Y06M07D02H52m19s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3206,2017Y06M07D02H52m19s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3207,2017Y06M07D02H52m19s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3208,2017Y06M07D02H52m19s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3209,2017Y06M07D02H52m19s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3210,2017Y06M07D02H52m19s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3211,2017Y06M07D02H52m20s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3212,2017Y06M07D02H52m20s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3213,2017Y06M07D02H52m20s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3214,2017Y06M07D02H52m20s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3215,2017Y06M07D02H52m20s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3216,2017Y06M07D02H52m20s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3217,2017Y06M07D02H52m21s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3218,2017Y06M07D02H52m21s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3219,2017Y06M07D02H52m21s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3220,2017Y06M07D02H52m21s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3221,2017Y06M07D02H52m21s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3222,2017Y06M07D02H52m21s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3223,2017Y06M07D02H52m22s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3224,2017Y06M07D02H52m22s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3225,2017Y06M07D02H52m22s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3226,2017Y06M07D02H52m22s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3227,2017Y06M07D02H52m22s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3228,2017Y06M07D02H52m22s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3229,2017Y06M07D02H52m23s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3230,2017Y06M07D02H52m23s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3231,2017Y06M07D02H52m23s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3232,2017Y06M07D02H52m23s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3233,2017Y06M07D02H52m23s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3234,2017Y06M07D02H52m24s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3235,2017Y06M07D02H52m24s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3236,2017Y06M07D02H52m24s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3237,2017Y06M07D02H52m24s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3238,2017Y06M07D02H52m24s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3239,2017Y06M07D02H52m24s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3240,2017Y06M07D02H52m25s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3241,2017Y06M07D02H52m25s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3242,2017Y06M07D02H52m25s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3243,2017Y06M07D02H52m25s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3244,2017Y06M07D02H52m25s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3245,2017Y06M07D02H52m25s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3246,2017Y06M07D02H52m26s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3247,2017Y06M07D02H52m26s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3248,2017Y06M07D02H52m26s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3249,2017Y06M07D02H52m26s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3250,2017Y06M07D02H52m26s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3251,2017Y06M07D02H52m26s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3252,2017Y06M07D02H52m27s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3253,2017Y06M07D02H52m27s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3254,2017Y06M07D02H52m27s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3255,2017Y06M07D02H52m27s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3256,2017Y06M07D02H52m27s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3257,2017Y06M07D02H52m28s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3258,2017Y06M07D02H52m28s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3259,2017Y06M07D02H52m28s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3260,2017Y06M07D02H52m28s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3261,2017Y06M07D02H52m28s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3262,2017Y06M07D02H52m28s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3263,2017Y06M07D02H52m29s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3264,2017Y06M07D02H52m29s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3265,2017Y06M07D02H52m29s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3266,2017Y06M07D02H52m29s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3267,2017Y06M07D02H52m29s,6871L-4245B,32,500,B,D,D,N,3,N
4245BGDBF6D3268,2017Y06M07D02H52m29s,6871L-4245B,32,500,B,D,D,N,3,N
